# rank	seq_id	rel_abund_perc
473	gi|485191057|ref|NC_021168.1|	0.0336561569486016
474	gi|330858351|ref|NC_015453.1|	0.0331248303908016
475	gi|389656424|ref|NC_017996.1|	0.0330930372585016
476	gi|563448535|ref|NC_015294.2|	0.0327667454556015
477	gi|593779302|ref|NC_023731.1|	0.0323724513874015
478	gi|200003956|ref|NC_011222.1|	0.0316180709991015
479	gi|641481251|ref|NC_007816.2|	0.0310627682586015
480	gi|428782254|ref|NC_019715.1|	0.0305621456960014
481	gi|537711860|ref|NC_022229.1|	0.0304042713543014
482	gi|66396191|ref|NC_007061.1|	0.0302588120604014
483	gi|32493264|ref|NC_005031.1|	0.0299747114302014
484	gi|359802265|ref|NC_016434.1|	0.0298845738196014
485	gi|532565974|ref|NC_022127.1|	0.0288852542325014
486	gi|725829241|ref|NC_025719.1|	0.0288569355745014
487	gi|34610126|ref|NC_005092.1|	0.0285168852446013
488	gi|42733078|ref|NC_005497.1|	0.0283293351001013
489	gi|302425254|ref|NC_014379.1|	0.0281726987366013
490	gi|605039099|ref|NC_023883.1|	0.0281309307668013
491	gi|66395885|ref|NC_007057.1|	0.0280030099075013
492	gi|194351521|ref|NC_011070.1|	0.0276377888813013
493	gi|83722643|ref|NC_007654.1|	0.0276287208947013
494	gi|9626671|ref|NC_001469.1|	0.0274478582796013
495	gi|321961702|ref|NC_015045.1|	0.0268817592230013
496	gi|19909349|ref|NC_003497.1|	0.0268053288788013
497	gi|83721689|ref|NC_007665.1|	0.0264679197347012
498	gi|9632334|ref|NC_002034.1|	0.0261713393180012
499	gi|372208450|ref|NC_016649.1|	0.0260022053621012
500	gi|19744948|ref|NC_003472.1|	0.0259102087565012
501	gi|430025795|ref|NC_019853.1|	0.0256603015038012
502	gi|26114633|ref|NC_003327.2|	0.0254027498496012
503	gi|182682793|ref|NC_010592.1|	0.0244467504538011
504	gi|124378082|ref|NC_008852.1|	0.0244049862757011
505	gi|41057345|ref|NC_005343.1|	0.0242788682147011
506	gi|124378139|ref|NC_008882.1|	0.0242703186076011
507	gi|38505523|ref|NC_005233.1|	0.0241767143581011
508	gi|194351532|ref|NC_011064.1|	0.0240394432043011
509	gi|9629183|ref|NC_001777.1|	0.0239848938070011
510	gi|9630683|ref|NC_001934.1|	0.0238345070900011
511	gi|19744927|ref|NC_003473.1|	0.0231260243891011
512	gi|115304270|ref|NC_008364.1|	0.0230763415315011
513	gi|9627334|ref|NC_001587.1|	0.0226353527697011
514	gi|565648329|ref|NC_023023.1|	0.022390066736301
515	gi|85719289|ref|NC_007757.1|	0.022058711430301
516	gi|19919965|ref|NC_003508.1|	0.021970629784001
517	gi|517501569|ref|NC_021586.1|	0.020962125923601
518	gi|658310992|ref|NC_024367.1|	0.020886195085001
519	gi|20177461|ref|NC_003640.1|	0.020763441073301
520	gi|21427660|ref|NC_004019.1|	0.0197990605445009
521	gi|124378127|ref|NC_008874.1|	0.0192708680025009
522	gi|672550940|ref|NC_024691.1|	0.0179050065590008
523	gi|9626462|ref|NC_001438.1|	0.0175848631077008
524	gi|401829638|ref|NC_018483.1|	0.0170834380379008
525	gi|56407666|ref|NC_006499.1|	0.0170312998393008
526	gi|593774821|ref|NC_023695.1|	0.0170269135330008
527	gi|148724422|ref|NC_009538.1|	0.0165757258679008
528	gi|295441884|ref|NC_014091.1|	0.0162857044832008
529	gi|672550921|ref|NC_024686.1|	0.0160284037634008
530	gi|414089947|ref|NC_019413.1|	0.0156171924707007
531	gi|48843625|ref|NC_005906.1|	0.0153558655157007
532	gi|389656432|ref|NC_017997.1|	0.0152278652326007
533	gi|124378211|ref|NC_008916.1|	0.0150341527188007
534	gi|472340220|ref|NC_020845.1|	0.0150227820430007
535	gi|712916126|ref|NC_025466.1|	0.0149294582352007
536	gi|89152531|ref|NC_007806.1|	0.0143716628690007
537	gi|124378131|ref|NC_008877.1|	0.0138144399141006
538	gi|167583553|ref|NC_010328.1|	0.0122656030215006
539	gi|124378159|ref|NC_008892.1|	0.0118070630647006
540	gi|161622648|ref|NC_010107.1|	0.0114626676727005
541	gi|530545464|ref|NC_022056.1|	0.0107659276801005
542	gi|608309552|ref|NC_023680.1|	0.0105361061382005
543	gi|78762962|ref|NC_007524.1|	0.0101732647648005
544	gi|124378106|ref|NC_008865.1|	0.0084540823001704
